Occurrence,AnnualRainfall,RainfallSeasonality,TempSeasonality,MaxTemp,Isothermality,Slope,Watering,PlantMaterialOrigin,Area
0,0.568112442,-0.376915176,1.159369066,0.881699632,-0.702639787,1.466701908,Rainfed,Estaca,-0.236518875
0,0.584037017,-0.376915176,1.333634038,0.881699632,-0.702639787,1.276762585,Rainfed,Estaca,-0.203058875
0,0.568112442,-0.376915176,1.159369066,0.881699632,-0.702639787,2.311647408,Rainfed,Estaca,-0.240883223
0,0.584037017,-0.376915176,1.333634038,0.881699632,-0.702639787,1.442983254,Rainfed,Estaca,-0.187056266
0,0.408866692,-0.147788301,1.298781044,1.301361849,-0.702639787,0.626580146,Rainfed,Estaca,-0.206695831
1,-0.89694846,-1.980803301,0.295789316,-0.377287021,-0.702639787,-1.510060971,Irrigated,Vivero,-0.169526135
0,-0.96064676,-1.751676426,0.284171651,-0.377287021,-0.702639787,-0.806076962,Irrigated,Estaca,-0.213242353
0,-1.18359081,-1.522549551,0.303534426,0.042375197,-0.702639787,0.273235392,Irrigated,Estaca,-0.247429745
0,-1.072118785,-1.751676426,0.156377338,-0.377287021,-0.702639787,-0.936619321,Irrigated,Estaca,-0.280744267
0,-1.199515385,-1.751676426,0.082798795,-0.237399615,-0.702639787,-0.685846747,Irrigated,Estaca,-0.277689223
0,-0.86509931,-1.751676426,0.357750195,-0.377287021,-0.702639787,-1.081393202,Irrigated,Estaca,-0.253976267
0,-1.18359081,-1.522549551,0.303534426,0.042375197,-0.702639787,-1.600538445,Irrigated,Estaca,-0.235646006
1,-1.199515385,-1.751676426,0.082798795,-0.237399615,-0.702639787,-0.815846163,Irrigated,Vivero,0.116993302
1,-1.31098741,-1.637112989,0.07892624,-0.167455912,-0.702639787,0.855739637,Irrigated,Vivero,6.476575529
1,-0.86509931,-1.751676426,0.36162275,-0.517174426,-0.702639787,-1.099459629,Irrigated,Estaca,-0.228517571
0,-1.37468571,-1.751676426,0.001475141,-0.237399615,-0.702639787,-0.671781754,Rainfed,Vivero,-0.181819049
0,-0.89694846,-1.980803301,0.37711297,-0.377287021,-0.702639787,-1.103594791,Irrigated,Estaca,-0.271433658
1,-1.549856036,-2.439057051,-0.587153209,-1.216611456,1.344978399,0.144597846,Irrigated,Estaca,-0.268524093
0,-1.422459435,-2.209930176,-0.459358896,-1.356498861,-0.702639787,-0.179575149,Irrigated,Vivero,-0.26706931
0,-1.486157735,-2.439057051,-0.536809995,-1.496386267,1.344978399,-1.345727962,Irrigated,Vivero,-0.278707571
0,-1.37468571,-2.668183926,-0.544555105,-1.636273673,1.344978399,0.085951287,Irrigated,Estaca,-0.229244962
0,-1.37468571,-2.668183926,-0.544555105,-1.636273673,1.344978399,-1.053069722,Irrigated,Estaca,-0.280889745
0,-1.422459435,-2.439057051,-0.583280654,-1.496386267,1.344978399,-1.139496298,Rainfed,Estaca,-0.013209743
0,-1.31098741,-2.668183926,-0.362545023,-1.496386267,1.344978399,0.178472138,Rainfed,Vivero,-0.174690614
0,-1.37468571,-2.668183926,-0.544555105,-1.636273673,1.344978399,-1.510248697,Irrigated,Vivero,-0.280162354
0,-1.422459435,-2.209930176,-0.459358896,-1.356498861,1.344978399,-0.662601326,Irrigated,Estaca,-0.149231918
0,-1.103967935,-2.439057051,-0.428378457,-1.916048485,1.344978399,-0.735516463,Irrigated,Vivero,-0.266341919
0,-1.103967935,-2.439057051,-0.428378457,-1.916048485,1.344978399,-0.926439116,Irrigated,Vivero,-0.262704962
0,-1.533931461,-2.439057051,-0.501957,-1.356498861,1.344978399,-0.500653002,Irrigated,Estaca,-0.268524093
0,-1.549856036,-2.439057051,-0.587153209,-1.216611456,1.344978399,-1.366073719,Irrigated,Estaca,-0.247429745
0,-1.08804336,-2.668183926,-0.25024093,-1.776161079,-0.702639787,-0.593958356,Irrigated,Vivero,-0.28379931
0,-1.08804336,-2.668183926,-0.25024093,-1.776161079,-0.702639787,-0.231508027,Irrigated,Vivero,-0.283071919
0,-1.167666235,-2.668183926,-0.366417578,-1.776161079,1.344978399,-1.480450646,Irrigated,Vivero,-0.27798018
0,-1.08804336,-2.668183926,-0.25024093,-1.776161079,-0.702639787,-0.88094773,Rainfed,Vivero,-0.258340614
0,-1.533931461,-2.439057051,-0.501957,-1.356498861,-0.702639787,-1.606092076,Irrigated,Estaca,-0.284526702
0,-1.549856036,-2.439057051,-0.587153209,-1.216611456,1.344978399,0.029828317,Irrigated,Vivero,-0.263432354
1,-1.31098741,-2.668183926,-0.505829555,-1.636273673,1.344978399,-1.423154272,Irrigated,Vivero,-0.275798006
0,-1.549856036,-2.439057051,-0.552300215,-1.496386267,-0.702639787,-0.409230922,Irrigated,Estaca,-0.276525397
1,-1.31098741,-2.668183926,-0.443868676,-1.636273673,1.344978399,-1.386991244,Irrigated,Vivero,-0.277252789
0,-1.549856036,-2.439057051,-0.587153209,-1.216611456,1.344978399,-1.258606237,Irrigated,Estaca,-0.264887136
0,-1.08804336,-2.668183926,-0.25024093,-1.776161079,1.344978399,-0.639372025,Irrigated,Estaca,-0.280162354
1,-1.533931461,-2.439057051,-0.552300215,-1.216611456,-0.702639787,0.378372209,Irrigated,Estaca,-0.253248875
1,-1.533931461,-2.439057051,-0.552300215,-1.216611456,-0.702639787,0.279399501,Irrigated,Estaca,-0.283071919
1,-1.533931461,-2.439057051,-0.552300215,-1.216611456,-0.702639787,-0.196283955,Irrigated,Vivero,-0.179782353
0,-1.103967935,-2.439057051,-0.428378457,-1.916048485,1.344978399,-0.745355185,Irrigated,Estaca,-0.280162354
0,-1.05619421,-2.439057051,-0.378035243,-1.916048485,1.344978399,0.241022375,Irrigated,Estaca,-0.284526702
0,-1.05619421,-2.439057051,-0.378035243,-1.916048485,1.344978399,-0.211926391,Irrigated,Estaca,-0.281617136
0,-1.103967935,-2.439057051,-0.428378457,-1.916048485,1.344978399,-0.014974996,Irrigated,Estaca,-0.275070615
0,-1.08804336,-2.668183926,-0.25024093,-1.776161079,-0.702639787,-0.96835806,Rainfed,Estaca,-0.280162354
0,-1.08804336,-2.668183926,-0.25024093,-1.776161079,1.344978399,-0.896390093,Irrigated,Estaca,-0.283071919
0,-1.08804336,-2.668183926,-0.25024093,-1.776161079,-0.702639787,-1.424802556,Rainfed,Estaca,-0.061944961
0,-1.08804336,-2.668183926,-0.25024093,-1.776161079,-0.702639787,-0.982448814,Rainfed,Estaca,-0.278707571
0,-1.05619421,-2.668183926,-0.207642825,-1.776161079,-0.702639787,-1.450711765,Rainfed,Estaca,-0.235064093
0,-1.08804336,-2.668183926,-0.25024093,-1.776161079,-0.702639787,-1.383870559,Irrigated,Estaca,-0.165234527
0,-1.167666235,-2.668183926,-0.366417578,-1.776161079,1.344978399,0.23987174,Irrigated,Estaca,-0.26706931
1,-1.549856036,-2.439057051,-0.552300215,-1.496386267,-0.702639787,-0.387626522,Irrigated,Estaca,-0.281617136
0,-1.11989251,-2.668183926,-0.436123567,-1.916048485,1.344978399,-1.085122016,Irrigated,Estaca,-0.283071919
0,-1.11989251,-2.668183926,-0.436123567,-1.916048485,1.344978399,-0.408519069,Irrigated,Estaca,-0.245247571
0,-1.454308585,-2.439057051,-0.544555105,-1.496386267,1.344978399,-1.226544483,Irrigated,Estaca,-0.282344528
0,-1.533931461,-2.439057051,-0.501957,-1.356498861,-0.702639787,-0.357767389,Irrigated,Estaca,-0.275798006
0,-1.486157735,-2.439057051,-0.536809995,-1.496386267,1.344978399,-1.335548131,Irrigated,Estaca,-0.260522788
0,-1.486157735,-2.439057051,-0.536809995,-1.496386267,1.344978399,-0.930370745,Irrigated,Estaca,-0.280162354
0,-1.533931461,-2.439057051,-0.552300215,-1.216611456,-0.702639787,1.329202467,Irrigated,Estaca,-0.263432354
0,-1.549856036,-2.439057051,-0.501957,-1.216611456,-0.702639787,-0.707278679,Irrigated,Estaca,-0.280162354
0,-1.549856036,-2.439057051,-0.501957,-1.216611456,-0.702639787,-0.350028305,Irrigated,Estaca,-0.275070615
0,-1.533931461,-2.439057051,-0.552300215,-1.216611456,-0.702639787,0.639333005,Irrigated,Estaca,-0.26706931
0,-1.422459435,-2.209930176,-0.459358896,-1.356498861,-0.702639787,-0.533225321,Irrigated,Estaca,-0.235064093
0,-1.533931461,-2.439057051,-0.552300215,-1.216611456,-0.702639787,0.053219275,Irrigated,Estaca,-0.274343223
0,-1.693177211,-2.209930176,-0.633623868,-1.216611456,-0.702639787,-0.801015343,Irrigated,Estaca,-0.276525397
0,-1.549856036,-2.439057051,-0.587153209,-1.216611456,1.344978399,1.776273137,Irrigated,Estaca,-0.20596844
0,-1.08804336,-2.668183926,-0.25024093,-1.776161079,-0.702639787,-1.270025085,Rainfed,Estaca,-0.273615832
1,0.138148917,-0.147788301,0.92701577,0.741812226,-0.702639787,-0.65070167,Irrigated,Estaca,-0.274343223
1,0.822905643,-0.606042051,1.043192418,-0.237399615,-0.702639787,1.259857265,Irrigated,Vivero,-0.042305395
0,0.138148917,-0.147788301,0.92701577,0.741812226,-0.702639787,-0.892970969,Irrigated,Estaca,-0.259795397
1,0.313319242,-0.376915176,0.985104094,0.60192482,-0.702639787,-0.103058825,Rainfed,Vivero,-0.131774526
1,-0.116644284,-0.147788301,0.93476088,1.161474443,-0.702639787,-0.573457456,Irrigated,Vivero,-0.279434962
1,1.858003019,-1.064295801,1.058682638,-1.636273673,-0.702639787,-0.596942391,Irrigated,Estaca,-0.137593657
0,-0.323663759,-0.147788301,0.748878243,1.441249255,-0.702639787,0.051870747,Rainfed,Estaca,-0.251794093
0,-0.86509931,0.081338574,0.489417063,1.860911473,-0.702639787,0.862906072,Rainfed,Vivero,-0.008845395
0,-0.371437484,-0.147788301,0.872800001,1.581136661,-0.702639787,-0.27701819,Irrigated,Estaca,-0.117954092
0,-0.323663759,-0.147788301,0.896035331,1.441249255,-0.702639787,1.28728629,Rainfed,Estaca,-0.129592353
0,-0.721778134,0.081338574,0.702407584,1.860911473,-0.702639787,0.570906041,Rainfed,Estaca,-0.060490178
0,-0.737702709,-0.147788301,0.683044809,1.860911473,-0.702639787,1.441298637,Rainfed,Estaca,-0.14486757
0,-0.721778134,0.081338574,0.702407584,1.860911473,-0.702639787,0.493071033,Irrigated,Estaca,-0.241610614
1,1.635058969,-0.835168926,0.996721759,-1.496386267,-0.702639787,-0.580697038,Irrigated,Estaca,-0.087403657
0,1.858003019,-1.064295801,1.058682638,-1.636273673,-0.702639787,-0.239032458,Irrigated,Estaca,-0.07285583
0,0.297394667,-1.064295801,0.737260578,-0.517174426,-0.702639787,-0.573817294,Irrigated,Estaca,-0.25033931
0,0.297394667,-1.064295801,0.737260578,-0.517174426,-0.702639787,-0.598875678,Irrigated,Estaca,-0.25033931
0,0.520338717,-1.064295801,0.857309781,-0.796949238,-0.702639787,-0.733839545,Rainfed,Estaca,-0.131047135
0,0.297394667,-1.064295801,0.737260578,-0.517174426,-0.702639787,-1.199607667,Irrigated,Estaca,-0.18923844
0,-2.505330537,0.539592324,-2.914558724,-1.216611456,1.344978399,0.136530107,Irrigated,Estaca,-0.264887136
0,-2.505330537,0.539592324,-2.914558724,-1.216611456,1.344978399,0.353917636,Irrigated,Estaca,-0.28132618
0,-2.330160212,0.539592324,-2.767401637,-1.216611456,1.344978399,1.358748242,Rainfed,Estaca,-0.254630919
0,-1.008420485,0.310465449,-1.063477466,-0.517174426,1.344978399,0.186575971,Irrigated,Estaca,-0.23360931
0,-1.804649236,0.539592324,-1.632743041,-0.517174426,1.344978399,2.055885002,Irrigated,Estaca,-0.254703658
0,-0.355512909,0.081338574,-0.316074364,-0.097512209,1.344978399,-0.936731732,Irrigated,Estaca,1.851821577
0,-0.594381534,0.081338574,-0.470976561,0.042375197,1.344978399,-1.418184444,Rainfed,Estaca,0.206462433
0,-0.482909509,0.310465449,-0.24249582,0.042375197,1.344978399,-1.120147354,Rainfed,Vivero,0.103172867
0,-0.498834084,0.310465449,-0.323819473,0.042375197,1.344978399,-0.989180047,Rainfed,Vivero,-0.1004967
0,-0.466984934,0.310465449,-0.455486341,-0.097512209,1.344978399,-1.213089846,Irrigated,Vivero,0.02170504
0,-0.259965459,0.310465449,-0.296711589,-0.097512209,1.344978399,-1.091075862,Irrigated,Estaca,0.364306347
1,-0.005172258,0.081338574,-0.285093924,-0.377287021,1.344978399,-1.239865444,Irrigated,Vivero,0.199915911
1,-0.371437484,-0.147788301,0.148632228,0.322150009,1.344978399,-1.500517513,Irrigated,Vivero,-0.063399743
1,-1.11989251,0.310465449,0.226083327,1.860911473,1.344978399,-1.517233986,Irrigated,Vivero,-0.285254093
1,0.408866692,-0.835168926,1.112898407,0.462037414,-0.702639787,0.236544993,Rainfed,Vivero,7.465827711
1,0.552187867,-1.064295801,1.314271264,0.182262603,-0.702639787,-0.804493116,Rainfed,Vivero,-0.093586483
1,1.077698843,-1.293422676,1.2252025,-0.657061832,-0.702639787,-0.854013534,Rainfed,Estaca,0.384673304
0,0.982151393,-1.064295801,1.333634038,-0.237399615,-0.702639787,-0.126392805,Rainfed,Estaca,0.451593305
0,0.552187867,-1.064295801,1.136133737,0.182262603,-0.702639787,-0.69572603,Rainfed,Estaca,1.003683309
0,0.552187867,-1.064295801,1.178731841,0.182262603,-0.702639787,-0.712879739,Rainfed,Estaca,3.176401154
0,-1.358761135,0.310465449,-1.617252821,-0.936836644,1.344978399,1.322448945,Irrigated,Vivero,-0.181237136
1,-1.677252636,0.539592324,-1.973527875,-1.07672405,1.344978399,-0.418084003,Irrigated,Vivero,-0.255940223
0,-0.371437484,0.081338574,-0.900830159,-1.216611456,1.344978399,-0.999549374,Irrigated,Vivero,-0.262704962
0,-1.677252636,0.539592324,-1.973527875,-1.07672405,1.344978399,-0.320342373,Irrigated,Vivero,-0.230699745
0,-0.180342584,-0.147788301,0.62108393,0.881699632,-0.702639787,0.653704701,Rainfed,Estaca,-0.173963222
0,-0.180342584,-0.147788301,0.62108393,0.881699632,-0.702639787,0.248795522,Rainfed,Estaca,-0.243065397
0,0.345168392,-0.376915176,0.741133133,0.322150009,-0.702639787,1.22244842,Rainfed,Estaca,-0.280089615
0,0.345168392,-0.376915176,0.741133133,0.322150009,-0.702639787,0.279389043,Rainfed,Estaca,-0.281617136
0,0.026676892,-0.376915176,0.648191815,0.741812226,-0.702639787,-0.272221907,Rainfed,Vivero,0.455230261
0,-0.180342584,-0.147788301,0.62108393,0.881699632,-0.702639787,-0.038475305,Rainfed,Estaca,-0.272161049
0,0.504414142,-3.355564551,0.760495908,-2.895260325,1.344978399,0.094799431,Irrigated,Vivero,-0.198185353
0,-0.180342584,-3.355564551,0.524270057,-2.195823296,1.344978399,-1.000162897,Irrigated,Vivero,1.389200704
0,0.058526042,-3.355564551,0.555250497,-2.475598108,1.344978399,-0.951328761,Irrigated,Vivero,-0.063399743
0,0.010752317,-3.355564551,0.694662474,-2.335710702,1.344978399,-0.824929545,Irrigated,Vivero,-0.153596266
0,0.345168392,-3.584691426,0.702407584,-2.75537292,1.344978399,-0.155096592,Irrigated,Vivero,-0.272161049
0,0.010752317,-3.355564551,0.694662474,-2.335710702,1.344978399,-0.878731432,Irrigated,Vivero,0.282838521
0,0.345168392,-3.584691426,0.702407584,-2.75537292,1.344978399,-0.709790148,Irrigated,Vivero,-0.081584526
0,0.504414142,-3.355564551,0.760495908,-2.895260325,1.344978399,-0.755531149,Irrigated,Vivero,0.133723302
0,-0.514758659,1.456099824,-1.423625075,-0.097512209,-0.702639787,-1.524883243,Rainfed,Estaca,-0.237973658
0,-0.514758659,1.456099824,-1.423625075,-0.097512209,-0.702639787,-1.508030472,Rainfed,Estaca,-0.166689309
0,-0.642155259,1.226972949,-1.187399224,-0.097512209,-0.702639787,0.698659415,Rainfed,Estaca,-0.248157136
0,-0.753627284,0.768719199,-0.974408702,0.182262603,-0.702639787,-0.993830949,Irrigated,Estaca,-0.14654057
0,-0.658079834,0.997846074,-1.117693235,-0.097512209,-0.702639787,0.008894647,Rainfed,Estaca,-0.208878005
0,-0.642155259,1.226972949,-1.187399224,-0.097512209,-0.702639787,0.345356918,Rainfed,Estaca,-0.211787571
1,-1.199515385,0.768719199,-0.505829555,0.60192482,1.344978399,-1.321981995,Irrigated,Vivero,0.633441132
0,-0.721778134,0.310465449,0.144759674,0.881699632,-0.702639787,1.118345959,Rainfed,Estaca,0.019522866
0,-1.072118785,0.539592324,-0.180534941,0.881699632,-0.702639787,-0.630798137,Rainfed,Estaca,-0.229244962
0,-1.167666235,0.310465449,-0.327692028,0.741812226,-0.702639787,0.181363119,Rainfed,Vivero,-0.112134961
0,-1.167666235,0.310465449,-0.327692028,0.741812226,-0.702639787,-0.283262452,Rainfed,Vivero,0.27701939
0,-0.164418009,0.310465449,-0.010142524,0.462037414,-0.702639787,-1.159342751,Rainfed,Estaca,-0.265614528
0,-0.80140101,0.539592324,-0.691712192,0.462037414,-0.702639787,-0.335190044,Rainfed,Estaca,-0.155051048
0,0.122224342,0.310465449,0.535887722,0.741812226,-0.702639787,1.127099721,Rainfed,Estaca,-0.035031482
0,0.122224342,0.310465449,0.535887722,0.741812226,-0.702639787,0.01090448,Irrigated,Estaca,0.165001128
0,-0.769551859,0.310465449,0.03245558,1.021587038,1.344978399,-0.944815253,Rainfed,Estaca,-0.25033931
0,-0.148493434,0.081338574,0.396475744,0.881699632,1.344978399,0.202936965,Rainfed,Estaca,-0.267796702
1,0.934377668,-0.147788301,0.876672556,0.182262603,-0.702639787,0.21852323,Rainfed,Vivero,0.069712867
0,0.934377668,-0.147788301,0.876672556,0.182262603,-0.702639787,-0.126445826,Rainfed,Vivero,0.071167649
1,0.408866692,0.081338574,0.729515469,0.881699632,-0.702639787,0.455002357,Rainfed,Estaca,-0.085948874
0,-0.705853559,0.310465449,0.090543904,0.881699632,-0.702639787,-0.583490685,Rainfed,Estaca,-0.267796702
0,-1.072118785,0.539592324,-0.180534941,0.881699632,-0.702639787,-0.244452631,Rainfed,Vivero,-0.149959309
0,-0.148493434,0.081338574,0.470054288,0.881699632,-0.702639787,-1.189379268,Rainfed,Estaca,-0.265614528
0,-0.148493434,0.081338574,0.396475744,0.881699632,1.344978399,1.252113582,Rainfed,Estaca,-0.201604092
0,1.189170868,-0.147788301,0.795348902,-0.097512209,-0.702639787,0.64725983,Rainfed,Estaca,-0.240155832
0,-0.037021409,0.081338574,0.408093409,0.881699632,-0.702639787,0.698793493,Rainfed,Estaca,-0.219788875
0,0.647735317,0.081338574,0.578485826,0.322150009,-0.702639787,0.118454281,Rainfed,Estaca,-0.174690614
0,0.010752317,0.081338574,0.442946403,0.741812226,-0.702639787,0.263016241,Irrigated,Estaca,-0.243065397
0,-0.164418009,0.081338574,0.315152091,0.881699632,-0.702639787,-0.095242186,Rainfed,Estaca,0.060984171
0,-0.83325016,0.539592324,-0.060485738,0.881699632,1.344978399,-1.033141717,Rainfed,Estaca,-0.259795397
0,-0.769551859,0.310465449,0.03245558,1.021587038,-0.702639787,0.569796606,Rainfed,Estaca,0.024614605
0,-0.339588334,0.310465449,0.214465662,0.881699632,-0.702639787,-0.250420677,Rainfed,Estaca,-0.157233222
0,-0.403286634,0.081338574,0.171867558,0.741812226,-0.702639787,-1.27775053,Rainfed,Estaca,-0.147049744
0,-0.084795134,0.081338574,0.617211375,0.881699632,-0.702639787,0.309423378,Rainfed,Estaca,-0.207423223
0,0.010752317,0.081338574,0.442946403,0.741812226,-0.702639787,0.047367599,Irrigated,Estaca,-0.251066701
0,-0.403286634,0.081338574,0.171867558,0.741812226,-0.702639787,-0.947440105,Rainfed,Estaca,-0.227062788
0,0.010752317,0.081338574,0.493289618,0.881699632,-0.702639787,0.553790705,Rainfed,Estaca,0.562884175
0,-0.403286634,0.081338574,0.171867558,0.741812226,1.344978399,-0.45692326,Rainfed,Vivero,-0.168871483
0,0.217771792,0.081338574,0.624956485,1.021587038,-0.702639787,-0.26646724,Rainfed,Estaca,-0.235791484
0,0.615886167,-0.147788301,0.787603793,0.60192482,-0.702639787,0.279144561,Rainfed,Estaca,-0.201604092
0,-2.346084787,1.226972949,-3.545785179,-1.776161079,3.392596585,1.421445048,Rainfed,Estaca,-0.229972353
0,-0.116644284,-0.376915176,1.004466869,1.161474443,-0.702639787,-1.024819922,Rainfed,Estaca,-0.241610614
0,-0.339588334,-0.147788301,0.896035331,1.441249255,-0.702639787,0.141151292,Rainfed,Vivero,0.183986041
1,0.265545517,-0.606042051,1.170986731,1.021587038,-0.702639787,0.332046907,Rainfed,Vivero,-0.040123221
0,0.265545517,-0.606042051,1.140006292,1.021587038,-0.702639787,-0.155196839,Rainfed,Estaca,0.36576113
1,0.392942117,-0.606042051,1.298781044,0.741812226,-0.702639787,-0.013848386,Rainfed,Estaca,-0.200876701
0,-0.339588334,-0.147788301,0.896035331,1.441249255,-0.702639787,-0.09004232,Rainfed,Vivero,-0.177963875
1,-0.068870559,-0.376915176,1.008339424,1.161474443,-0.702639787,-0.892008745,Rainfed,Estaca,-0.192148005
1,-0.244040884,-0.147788301,1.012211979,1.441249255,-0.702639787,2.587735585,Irrigated,Vivero,-0.278562093
1,0.026676892,-0.376915176,0.985104094,1.021587038,-0.702639787,0.724986608,Irrigated,Vivero,0.08280591
1,-0.291814609,-0.376915176,1.023829644,1.441249255,-0.702639787,0.050686484,Irrigated,Vivero,-0.152868874
1,-0.291814609,-0.376915176,1.023829644,1.441249255,-0.702639787,-0.515969063,Irrigated,Vivero,-0.060490178
0,-0.021096833,-0.606042051,1.147751401,1.021587038,-0.702639787,-0.287386437,Irrigated,Estaca,-0.256158441
0,-0.021096833,-0.606042051,0.923143215,1.021587038,-0.702639787,-1.239741733,Rainfed,Estaca,-0.091622526
0,-0.148493434,-0.376915176,0.996721759,1.301361849,-0.702639787,-0.948134814,Rainfed,Estaca,-0.230699745
0,-0.275890034,-0.147788301,0.96574132,1.441249255,-0.702639787,-0.627739154,Rainfed,Estaca,-0.264887136
0,-0.307739184,-0.147788301,0.985104094,1.581136661,-0.702639787,-1.353373217,Irrigated,Vivero,-0.218334092
0,-0.212191734,-0.606042051,0.865054891,1.161474443,-0.702639787,-0.50982609,Irrigated,Estaca,-0.281617136
0,-0.275890034,-0.147788301,0.96574132,1.441249255,-0.702639787,-1.606092076,Irrigated,Vivero,-0.207423223
0,-0.307739184,-0.147788301,0.96574132,1.581136661,-0.702639787,-1.329567244,Irrigated,Vivero,-0.216151918
0,-0.498834084,-0.147788301,0.830201897,1.581136661,-0.702639787,-1.264917141,Rainfed,Vivero,-0.18923844
0,-0.323663759,-0.147788301,1.016084534,1.581136661,-0.702639787,-1.18127891,Rainfed,Estaca,-0.214697136
0,-0.323663759,-0.147788301,1.012211979,1.581136661,-0.702639787,-0.11761798,Rainfed,Estaca,-0.130319744
0,-0.435135784,-0.147788301,0.876672556,1.581136661,-0.702639787,-1.222088762,Rainfed,Estaca,0.162091563
0,-0.323663759,-0.147788301,1.012211979,1.581136661,-0.702639787,-0.10035488,Rainfed,Estaca,-0.159415396
